Hotelname,reservationno,ArrivalDate,DepartureDate,RoomNights,RoomRevenue,CurrencyCode,Channel,Guest Region,firstname,lastname,Guest Email
Blueberry,17886950,3/13/2022 0:00,3/14/2022 0:00,1,9973.21,THB,Web,Asia,William,Velez,Patton_William@mail.com
Blueberry,14518742,10/26/2019 0:00,10/29/2019 0:00,3,16115.88,THB,Direct,Europe,Briana,Archer,Briana.Harris@gmail.com
Blueberry,21468266,10/3/2022 0:00,10/5/2022 0:00,2,20963.92,THB,OTA,Middle East,Daniel,Richard,DLee@xfinity.com
Blueberry,21687210,11/27/2022 0:00,11/29/2022 0:00,2,28293.92,THB,OTA,Middle East,Daniel,Richard,Daniel.Richardson@aol.com
Blueberry,17339053,1/3/2022 0:00,1/7/2022 0:00,4,121467.52,THB,OTA,North America,Alicia,Jackson,Alicia_S@yahoo.com
Blueberry,14596996,9/23/2019 0:00,9/28/2019 0:00,5,34721.8,THB,OTA,Thailand,David,Mcgee,Martinez_David56@xfinity.com
Blueberry,14848278,11/17/2019 0:00,11/21/2019 0:00,4,28487.84,THB,Direct,Asia,David,Mcgee,TylerMcbride@verizon.com
Blueberry,13818506,11/25/2019 0:00,11/28/2019 0:00,3,21547.59,THB,OTA,Europe,David,Mcgee,Jeffrey.A@yandex.com
Blueberry,21281038,11/1/2022 0:00,11/6/2022 0:00,5,170211.63,THB,Web,Asia,Justin,Webb,JustinRobbins@outlook.com
Blueberry,18183895,6/19/2022 0:00,6/23/2022 0:00,4,31000.84,THB,Web,Asia,Jeffrey,Duncan,JeffreyBrewer@verizon.com
Blueberry,14903997,11/13/2019 0:00,11/14/2019 0:00,1,6946.96,THB,Direct,Africa,Kevin,Lee,Kevin.Mitchell@aol.com
Blueberry,14656143,11/14/2019 0:00,11/16/2019 0:00,2,17063.92,THB,OTA,Africa,Kevin,Lee,Kevin.Mitchell@aol.com
Blueberry,18651325,8/20/2022 0:00,8/23/2022 0:00,3,36620.88,THB,OTA,Middle East,Kevin,Lee,Kevin.S@gmail.com
Blueberry,18527281,11/24/2022 0:00,11/27/2022 0:00,3,24973.17,THB,Direct,Oceania,Joseph,Yu,Joseph.H@att.com
Blueberry,17890082,3/28/2022 0:00,4/3/2022 0:00,6,0,THB,Web,Asia,Christine,Norman,Duncan.Christine@mail.com
Blueberry,21246649,9/16/2022 0:00,9/18/2022 0:00,2,24410.42,THB,Web,Asia,Samantha,Porter,SScott@aol.com
Blueberry,18464136,7/8/2022 0:00,7/14/2022 0:00,6,101487.36,THB,OTA,Middle East,Steven,Murphy,Jennifer.Smith@comcast.net
Blueberry,20317892,9/9/2022 0:00,9/12/2022 0:00,3,35812.38,THB,Direct,Thailand,Melvin,Carter,Melvin.Snyder@hotmail.com
Blueberry,13515408,4/2/2019 0:00,4/3/2019 0:00,1,9881.96,THB,OTA,Middle East,Melvin,Carter,TMiller@verizon.com
Blueberry,21208215,10/22/2022 0:00,10/25/2022 0:00,3,40692.63,THB,Web,Middle East,Devon,Fisher,Devon.Ellis@protonmail.com
Blueberry,21535671,11/19/2022 0:00,11/21/2022 0:00,2,33962.12,THB,Direct,Middle East,Gene,Scott,Gene_A@zoho.com
Blueberry,18326252,7/7/2022 0:00,7/11/2022 0:00,4,217991.38,THB,Direct,Middle East,Kimberly,Perez,SamanthaMD@yandex.com
Blueberry,21335950,9/10/2022 0:00,9/15/2022 0:00,5,33439.8,THB,OTA,Middle East,Kimberly,Perez,Amy.Williams@outlook.com
Blueberry,21168216,8/22/2022 0:00,8/24/2022 0:00,2,0,THB,OTA,Middle East,Brianna,Malone,BriannaHunt@xfinity.com
Blueberry,14096550,7/16/2019 0:00,7/21/2019 0:00,5,22990.38,THB,Direct,Middle East,Jesse,Wright,Jesse_W@att.com
Blueberry,14054562,6/28/2019 0:00,7/5/2019 0:00,7,103472.68,THB,OTA,Middle East,Christopher,Cabrera,Christopher.C@comcast.net
Blueberry,13073652,2/19/2019 0:00,2/28/2019 0:00,9,76697.64,THB,Web,Europe,James,Hill,DHurley@yahoo.com
Blueberry,14176530,8/18/2019 0:00,8/25/2019 0:00,7,85141.72,THB,OTA,Middle East,Nicholas,Acosta,Nicholas.S44@aol.com
Blueberry,18011187,4/29/2022 0:00,5/2/2022 0:00,3,12242.72,THB,Direct,Middle East,Nicholas,Acosta,John_L21@comcast.net
Blueberry,13011727,2/9/2019 0:00,2/16/2019 0:00,7,87673.72,THB,OTA,Middle East,Nicholas,Acosta,Butler_Jacob56@protonmail.com
Blueberry,21327388,9/19/2022 0:00,9/26/2022 0:00,7,82347.44,THB,OTA,Middle East,Nicholas,Acosta,Steven_K@aol.com
Blueberry,18297556,7/12/2022 0:00,7/13/2022 0:00,1,8906.96,THB,OTA,Middle East,Charles,Taylor,Morrow_Charles@verizon.com
Blueberry,17864066,5/21/2022 0:00,5/28/2022 0:00,7,63838.02,THB,Web,Europe,David,Mcgee,DKing@outlook.com
Blueberry,17894418,3/26/2022 0:00,4/1/2022 0:00,6,146351.76,THB,OTA,Middle East,David,Mcgee,Patel.Tracy@att.com
Blueberry,14834872,11/18/2019 0:00,11/25/2019 0:00,7,40386.22,THB,Web,Europe,Rachel,Friedman,Rhodes_Rachel@mail.com
Blueberry,18349735,6/22/2022 0:00,6/26/2022 0:00,4,13852.4,THB,Direct,Middle East,Jennifer,Barton,Jennifer_K68@gmail.com
Blueberry,21827475,12/10/2022 0:00,12/16/2022 0:00,6,42514.08,THB,Direct,Middle East,Mario,Bennett,Mario_Rodriguez58@yahoo.com
Blueberry,18561876,7/30/2022 0:00,8/1/2022 0:00,2,0,THB,OTA,Europe,Brianna,Malone,Brianna_M@hotmail.com
Blueberry,13300618,3/11/2019 0:00,3/18/2019 0:00,7,56888.72,THB,OTA,Europe,Brianna,Malone,Ryan_Alexis17@gmail.com
Blueberry,17465403,1/2/2022 0:00,1/8/2022 0:00,0,660138.9,THB,OTA,Europe,Heather,Hart,Paul.H@xfinity.com
Blueberry,17465427,1/8/2022 0:00,1/10/2022 0:00,0,183219.38,THB,Direct,Europe,Heather,Hart,Paul.H@xfinity.com
Blueberry,17465444,1/10/2022 0:00,1/11/2022 0:00,0,94784.95,THB,Direct,Europe,Heather,Hart,Paul.H@xfinity.com
Blueberry,17638865,1/11/2022 0:00,1/13/2022 0:00,2,181835.12,THB,Direct,Europe,Heather,Hart,Paul.H@xfinity.com
Blueberry,13708246,4/26/2019 0:00,5/1/2019 0:00,6,47195.53,THB,Direct,China,Alexis,King,Mrs.DDS@comcast.net
Blueberry,14149635,7/22/2019 0:00,7/25/2019 0:00,3,18846.88,THB,OTA,China,Alexis,King,MWolf@comcast.net
Blueberry,13561415,3/31/2019 0:00,4/1/2019 0:00,1,7169.92,THB,Direct,China,Alexis,King,Petersen.Joshua@mail.com
Blueberry,13832933,5/30/2019 0:00,6/1/2019 0:00,2,9369.34,THB,Direct,China,Alexis,King,Lindsey_Thompson@hotmail.com
Blueberry,12923961,2/11/2019 0:00,2/14/2019 0:00,3,28182.06,THB,Direct,China,Molly,Mclaughlin,Molly.Long@mail.com
Blueberry,13863126,5/28/2019 0:00,5/30/2019 0:00,2,10127.54,THB,Direct,Asia,Angel,Smith,Angel.L57@att.com
Blueberry,13408437,3/20/2019 0:00,3/22/2019 0:00,2,153003.92,THB,Direct,Asia,Jonathan,Torres,Hall_Jonathan@aol.com
Blueberry,13037291,3/4/2019 0:00,3/5/2019 0:00,1,11431.96,THB,OTA,China,Martin,Mcknight,MartinRasmussen@mail.com
Blueberry,14892735,12/5/2019 0:00,12/9/2019 0:00,4,52133.61,THB,Web,North America,Kevin,Lee,Kevin_Mcdaniel87@mail.com
Blueberry,13258878,3/29/2019 0:00,4/5/2019 0:00,7,35343.49,THB,Direct,Oceania,Stacey,Chan,
Blueberry,13566055,4/5/2019 0:00,4/7/2019 0:00,2,19143.92,THB,Direct,Oceania,Stacey,Chan,
Blueberry,14388342,9/5/2019 0:00,9/9/2019 0:00,4,22195.84,THB,OTA,North America,Mary,Mendez,Mrs.Powers@yandex.com
Blueberry,13995243,10/25/2019 0:00,10/27/2019 0:00,2,17263.92,THB,OTA,Asia,Mary,Mendez,Jacob_Lee@verizon.com
Blueberry,21335563,11/14/2022 0:00,11/21/2022 0:00,7,34266.96,THB,Direct,Europe,Mary,Mendez,
Blueberry,18069928,5/6/2022 0:00,5/8/2022 0:00,2,47963.92,THB,Direct,Middle East,Bruce,Rollins,Bruce.G39@outlook.com
Blueberry,18069936,5/6/2022 0:00,5/8/2022 0:00,0,0,THB,Direct,Middle East,Bruce,Rollins,Bruce.G39@outlook.com
Blueberry,18069897,5/8/2022 0:00,5/10/2022 0:00,2,55899.92,THB,Direct,Middle East,Bruce,Rollins,Bruce.G39@outlook.com
Blueberry,12623780,2/20/2019 0:00,3/2/2019 0:00,10,73321.79,THB,Direct,Europe,Mrs.,Williams,Bell_Mrs.@hotmail.com
Blueberry,18304072,7/8/2022 0:00,7/10/2022 0:00,2,9686.42,THB,Web,Europe,Lori,Ellis,Lori.K59@gmail.com
Blueberry,18530203,7/6/2022 0:00,7/10/2022 0:00,4,64019.84,THB,OTA,Asia,Daniel,Richard,Daniel.Lucas@att.com
Blueberry,14063931,7/22/2019 0:00,7/25/2019 0:00,3,10136.55,THB,Direct,China,Andrew,Bullock,
Blueberry,14171169,7/26/2019 0:00,7/30/2019 0:00,4,31539.84,THB,OTA,China,Andrew,Bullock,TJoyce76@zoho.com
Blueberry,13849283,5/26/2019 0:00,5/27/2019 0:00,1,6685.51,THB,Direct,China,Beverly,Gonzalez,Beverly.Lester@protonmail.com
Blueberry,13848758,5/27/2019 0:00,5/28/2019 0:00,1,6685.51,THB,Direct,China,Beverly,Gonzalez,Beverly.Lester@protonmail.com
Blueberry,14677178,10/6/2019 0:00,10/9/2019 0:00,3,11921.39,THB,Direct,China,Natalie,Anderson,Mccoy_Natalie@aol.com
Blueberry,13237402,2/4/2019 0:00,2/7/2019 0:00,3,30102.87,THB,Direct,China,Logan,Robinson,
Blueberry,13178947,2/2/2019 0:00,2/7/2019 0:00,5,80909.8,THB,OTA,China,Wayne,Allison,WayneAvila11@verizon.com
Blueberry,14492931,10/7/2019 0:00,10/9/2019 0:00,2,9959.06,THB,Direct,China,Lindsay,DVM,Lindsay.Gonzalez@gmail.com
Blueberry,21801921,11/30/2022 0:00,12/1/2022 0:00,1,12639.96,THB,Web,Middle East,Amy,Green,Amy_G70@protonmail.com
Blueberry,21801922,12/1/2022 0:00,12/2/2022 0:00,1,9601.96,THB,Web,Middle East,Amy,Green,Amy_G70@protonmail.com
Blueberry,17943233,3/16/2022 0:00,3/18/2022 0:00,2,0,THB,OTA,Middle East,Beth,Copeland,
Blueberry,13828990,8/8/2019 0:00,8/10/2019 0:00,2,7465.38,THB,Direct,North America,Jimmy,Burch,
Blueberry,13289621,3/5/2019 0:00,3/6/2019 0:00,1,26969.96,THB,OTA,North America,Jimmy,Burch,Michael.Evans@outlook.com
Blueberry,14448399,11/7/2019 0:00,11/10/2019 0:00,3,23127.3,THB,Direct,North America,Tracy,Escobar,Rodriguez.Scott@yandex.com
Blueberry,13064099,2/11/2019 0:00,2/17/2019 0:00,6,88991.76,THB,OTA,Europe,Tracy,Escobar,Sara.Johnson@aol.com
Blueberry,17922822,4/11/2022 0:00,4/17/2022 0:00,6,128272.8,THB,Direct,Europe,Janet,Brewer,Janet.Ryan@xfinity.com
Blueberry,17902497,4/30/2022 0:00,5/4/2022 0:00,4,37703.62,THB,Direct,South America,Tiffany,Phillips,Mcneil_Tiffany@verizon.com
Blueberry,13437564,7/11/2019 0:00,7/18/2019 0:00,7,42097.72,THB,OTA,North America,Richard,Holt,RArias@xfinity.com
Blueberry,14745730,10/28/2019 0:00,10/31/2019 0:00,3,19220.88,THB,Web,Europe,Isabella,Moore,
Blueberry,14521757,10/18/2019 0:00,10/25/2019 0:00,7,27733.72,THB,Direct,North America,Danielle,Newman,DJohnson@comcast.net
Blueberry,13571047,9/5/2019 0:00,9/10/2019 0:00,5,27854.8,THB,OTA,Americas,Danielle,Newman,RyanGarcia85@comcast.net
Blueberry,18483334,7/25/2022 0:00,7/28/2022 0:00,3,31314.18,THB,Web,Europe,Mr.,Wright,Mr..Cross@yandex.com
Blueberry,21904371,12/9/2022 0:00,12/13/2022 0:00,4,58487.84,THB,OTA,Europe,Stephen,Brown,Stephen.G@zoho.com
Blueberry,13885576,12/19/2019 0:00,12/23/2019 0:00,4,27668.76,THB,Direct,Oceania,David,Mcgee,Edwards.David@xfinity.com
Blueberry,12957285,1/3/2019 0:00,1/7/2019 0:00,4,53327.84,THB,OTA,Europe,Kimberly,Perez,Simpson.Kimberly@att.com
Blueberry,17923235,12/19/2022 0:00,12/19/2022 0:00,2,41127.54,THB,Direct,Europe,Tracy,Escobar,
Blueberry,18919390,12/23/2022 0:00,12/23/2022 0:00,1,69027.93,THB,OTA,Europe,Tracy,Escobar,Kendra.M@zoho.com
Blueberry,13769592,5/27/2019 0:00,5/29/2019 0:00,2,9416.29,THB,OTA,Asia,Tracy,Escobar,Andrew.R@mail.com
Blueberry,21186095,12/6/2022 0:00,12/9/2022 0:00,3,30401.97,THB,Direct,North America,Tracy,Escobar,Cheryl.Patterson22@att.com
Blueberry,13532202,7/27/2019 0:00,8/1/2019 0:00,5,0,THB,Direct,Europe,Vickie,Ramsey,Vickie_S@mail.com
Blueberry,15221379,11/10/2022 0:00,11/21/2022 0:00,11,65966.56,THB,Web,Europe,Luis,Grant,Myers.Pam@protonmail.com
Blueberry,18040049,5/20/2022 0:00,5/25/2022 0:00,5,89746.15,THB,Web,Oceania,Luis,Grant,Schmidt_Kiara@hotmail.com
Blueberry,17810745,5/7/2022 0:00,5/9/2022 0:00,2,38243.92,THB,OTA,Middle East,Donald,Hamilton,DWiggins@att.com
Blueberry,17615832,3/26/2022 0:00,3/30/2022 0:00,4,24972.88,THB,Direct,Middle East,Donald,Hamilton,SWebb90@yandex.com
Blueberry,21306762,8/29/2022 0:00,8/31/2022 0:00,2,13308.18,THB,Direct,Middle East,Donald,Hamilton,DDS.Alexis@xfinity.com
Blueberry,13447434,3/17/2019 0:00,3/21/2019 0:00,4,36152.84,THB,OTA,Middle East,Tiffany,Phillips,Tiffany_Johnson@aol.com
Blueberry,13140162,3/19/2019 0:00,3/24/2019 0:00,5,29379.8,THB,Web,Europe,Brandy,Sawyer,David_D@mail.com
Blueberry,18127105,11/17/2022 0:00,11/24/2022 0:00,7,96187.77,THB,Direct,Europe,Lindsay,DVM,Michael_M@outlook.com
Blueberry,21177663,8/18/2022 0:00,8/21/2022 0:00,3,22908.87,THB,Direct,North America,Christine,Norman,Christine.Miller35@mail.com
Blueberry,14202419,8/22/2019 0:00,8/27/2019 0:00,5,34109.8,THB,Direct,Europe,Anthony,Moss,Lisa.Z@xfinity.com
Blueberry,18452328,7/1/2022 0:00,7/6/2022 0:00,5,54734.8,THB,Web,Europe,Anthony,Moss,Lisa.Z@xfinity.com
Blueberry,14198244,10/27/2019 0:00,11/2/2019 0:00,6,30879.71,THB,Direct,Europe,Melissa,Delgado,Marcia_Boyd@mail.com
Blueberry,21510026,11/4/2022 0:00,11/8/2022 0:00,4,39496.44,THB,Web,Europe,Melissa,Delgado,Valerie_Diaz@hotmail.com
Blueberry,19987129,12/22/2022 0:00,12/25/2022 0:00,3,24374.14,THB,Direct,Europe,Melissa,Delgado,Villarreal_Anthony@zoho.com
Blueberry,18057496,6/2/2022 0:00,6/9/2022 0:00,7,37673.72,THB,OTA,Europe,Melissa,Delgado,Jeffrey_Daniels@hotmail.com
Blueberry,13248584,2/15/2019 0:00,2/22/2019 0:00,7,81143.72,THB,OTA,Europe,Allison,Jimenez,Allison.B33@gmail.com
Blueberry,17711799,2/1/2022 0:00,2/8/2022 0:00,7,212182.04,THB,OTA,Europe,Elizabeth,Joseph,
Blueberry,17807890,2/8/2022 0:00,2/12/2022 0:00,4,18233.2,THB,Direct,Europe,Elizabeth,Joseph,
Blueberry,21144267,8/14/2022 0:00,8/20/2022 0:00,6,501207.54,THB,OTA,Middle East,Emily,Pennington,Emily.Johnson@gmail.com
Blueberry,13509581,5/5/2019 0:00,5/7/2019 0:00,2,15451.9,THB,Direct,Asia,Melanie,Leonard,
Blueberry,14592032,11/10/2019 0:00,11/10/2019 0:00,1,13125,THB,Direct,North America,Mark,Garcia,
Blueberry,21508299,11/5/2022 0:00,11/13/2022 0:00,8,113599.61,THB,Web,Asia,Lisa,Schroeder,Lisa.W@mail.com
Blueberry,21485868,10/1/2022 0:00,10/6/2022 0:00,5,45489.8,THB,Web,Middle East,Chad,Rice,Chad.C@zoho.com
Blueberry,18580697,7/12/2022 0:00,7/16/2022 0:00,4,41215.84,THB,Web,Asia,Bobby,Roberts,Bobby.B60@outlook.com
Blueberry,17752635,2/21/2022 0:00,3/1/2022 0:00,8,59855.44,THB,Direct,Europe,Stephen,Brown,SRose@hotmail.com
Blueberry,14556997,10/17/2019 0:00,10/22/2019 0:00,5,33209.8,THB,OTA,Oceania,Michelle,Perez,
Blueberry,13701908,4/24/2019 0:00,4/26/2019 0:00,2,16287.92,THB,Web,Europe,Michelle,Perez,Flores.Sarah@mail.com
Blueberry,13389920,4/17/2019 0:00,4/18/2019 0:00,1,4521.96,THB,Direct,Asia,Kimberly,Perez,Ayala.Kimberly@yahoo.com
Blueberry,12354247,1/15/2019 0:00,1/23/2019 0:00,8,77305.68,THB,Web,Europe,Samuel,Zavala,BLane@mail.com
Blueberry,18239362,5/30/2022 0:00,6/3/2022 0:00,4,17833.84,THB,Web,Europe,Samuel,Zavala,Warner.Donna@verizon.com
Blueberry,13055799,2/19/2019 0:00,2/28/2019 0:00,9,70595.01,THB,Direct,Europe,Samuel,Zavala,Lisa.Evans@gmail.com
Blueberry,17828251,2/15/2022 0:00,2/24/2022 0:00,9,73817.64,THB,OTA,Europe,Samuel,Zavala,Lisa.Evans@gmail.com
Blueberry,21602609,12/14/2022 0:00,12/15/2022 0:00,1,12971.56,THB,Web,Asia,Samuel,Zavala,Pittman_Andrew96@outlook.com
Blueberry,21602578,12/15/2022 0:00,12/17/2022 0:00,2,16989.56,THB,Web,Asia,Samuel,Zavala,Pittman_Andrew96@outlook.com
Blueberry,21602594,12/15/2022 0:00,12/17/2022 0:00,2,18993.32,THB,Web,Asia,Samuel,Zavala,Pittman_Andrew96@outlook.com
Blueberry,14483293,10/4/2019 0:00,10/5/2019 0:00,1,6471.96,THB,OTA,Asia,Robert,Chung,Robert.Smith@zoho.com
Blueberry,17622781,11/21/2022 0:00,11/25/2022 0:00,4,28679.68,THB,Direct,Europe,Robert,Chung,Stout.Daniel42@outlook.com
Blueberry,14359548,8/17/2019 0:00,8/20/2019 0:00,3,13565.88,THB,Direct,Thailand,Timothy,Horn,TDavidson13@outlook.com
Blueberry,13831601,6/30/2019 0:00,7/4/2019 0:00,4,14930.76,THB,Direct,South America,Steven,Murphy,
Blueberry,12645019,1/9/2019 0:00,1/16/2019 0:00,7,51133.04,THB,Direct,Europe,Steven,Murphy,Phillip_Dennis@yandex.com
Blueberry,13575188,6/28/2019 0:00,7/3/2019 0:00,5,18579.2,THB,Direct,Europe,Steven,Murphy,Garrison_Michael@aol.com
Blueberry,17902906,3/22/2022 0:00,3/24/2022 0:00,2,47693.92,THB,Direct,Asia,Steven,Murphy,Ashley_W@outlook.com
Blueberry,17982061,3/24/2022 0:00,3/27/2022 0:00,3,95550.99,THB,Direct,Asia,Steven,Murphy,Ashley_W@outlook.com
Blueberry,14049599,7/19/2019 0:00,7/21/2019 0:00,2,0,THB,Direct,Europe,Steven,,
Blueberry,12566231,1/23/2019 0:00,1/28/2019 0:00,5,53339.08,THB,Direct,South America,Steven,Murphy,
Blueberry,13046415,1/15/2019 0:00,1/16/2019 0:00,1,13257.96,THB,Direct,Europe,Taylor,Gordon,JHaynes@att.com
Blueberry,13416194,6/20/2019 0:00,6/25/2019 0:00,5,24897.65,THB,Direct,North America,Jessica,Cole,JRussell@comcast.net
Blueberry,14495198,9/28/2019 0:00,9/29/2019 0:00,1,4279.96,THB,OTA,Europe,Christopher,Cabrera,
Blueberry,14639322,12/6/2019 0:00,12/8/2019 0:00,2,12463.92,THB,Direct,Europe,Christopher,Cabrera,
Blueberry,13231138,2/17/2019 0:00,2/21/2019 0:00,4,94952.84,THB,OTA,Europe,Kevin,Lee,Steele.Kevin@gmail.com
Blueberry,21470338,11/16/2022 0:00,11/18/2022 0:00,2,26223.92,THB,Direct,Middle East,Barbara,Cole,BHarrison@xfinity.com
Blueberry,17426769,1/10/2022 0:00,1/15/2022 0:00,5,37334.8,THB,OTA,Europe,Amy,Green,
Blueberry,13043313,1/13/2019 0:00,1/20/2019 0:00,7,156453.72,THB,Web,Europe,Amy,Green,Anthony_R16@outlook.com
Blueberry,14927444,11/19/2019 0:00,11/20/2019 0:00,1,5071.96,THB,Direct,Europe,Amy,Green,ShannonGreen@mail.com
Blueberry,17934197,3/12/2022 0:00,3/13/2022 0:00,1,9151.96,THB,OTA,Europe,Jennifer,Barton,
Blueberry,17788591,3/1/2022 0:00,3/8/2022 0:00,7,0,THB,OTA,Europe,Crystal,Wright,Harris_Crystal15@hotmail.com
Blueberry,17788592,3/1/2022 0:00,3/8/2022 0:00,7,0,THB,OTA,Europe,Crystal,Wright,Harris_Crystal15@hotmail.com
Blueberry,14182278,7/18/2019 0:00,7/22/2019 0:00,4,36093.36,THB,Direct,North America,Kenneth,Powell,
Blueberry,17290272,4/2/2022 0:00,4/5/2022 0:00,3,14685.84,THB,Direct,North America,Donna,Carpenter,
Blueberry,17450446,3/25/2022 0:00,3/31/2022 0:00,6,12335.4,THB,Direct,Europe,Donna,Carpenter,Ashley.B@comcast.net
Blueberry,17054202,3/8/2022 0:00,3/11/2022 0:00,3,12411.21,THB,Direct,Europe,Donna,Carpenter,Giles_Curtis@yahoo.com
Blueberry,12140294,3/18/2019 0:00,3/20/2019 0:00,2,32958.22,THB,Direct,Europe,Donna,Carpenter,Anthony_Henderson11@protonmail.com
Blueberry,12163312,3/20/2019 0:00,3/24/2019 0:00,4,65916.44,THB,Direct,Europe,Donna,Carpenter,Anthony_Henderson11@protonmail.com
Blueberry,13427872,3/8/2019 0:00,3/10/2019 0:00,2,15713.92,THB,OTA,Europe,Donna,Carpenter,Patrick.Petty@aol.com
Blueberry,17334429,4/17/2022 0:00,4/23/2022 0:00,6,50601.66,THB,Direct,Europe,Donna,Carpenter,RTaylor@hotmail.com
Blueberry,13704755,4/24/2019 0:00,4/24/2019 0:00,0,7811.96,THB,OTA,Europe,Donna,Carpenter,
Blueberry,14490758,12/3/2019 0:00,12/13/2019 0:00,10,57269.6,THB,Direct,Europe,Donna,Carpenter,GMoore@comcast.net
Blueberry,13169799,1/26/2019 0:00,1/28/2019 0:00,2,22814.4,THB,Direct,Europe,Eric,Pugh,Eric_Watson@hotmail.com
Blueberry,14450018,11/16/2019 0:00,11/16/2019 0:00,1,21600,THB,OTA,Asia,Kathryn,Morgan,Kathryn_Espinoza43@verizon.com
Blueberry,18618953,12/11/2022 0:00,12/18/2022 0:00,7,122203.72,THB,OTA,Europe,Cory,Powell,Cory_G@hotmail.com
Blueberry,14612433,11/30/2019 0:00,12/5/2019 0:00,5,68621.3,THB,Web,Europe,Matthew,Lang,Matthew_Williamson@mail.com
Blueberry,17949923,3/21/2022 0:00,3/27/2022 0:00,6,52931.76,THB,OTA,Europe,Mark,Garcia,MarkWalker@mail.com
Blueberry,14558710,9/19/2019 0:00,9/22/2019 0:00,3,11795.88,THB,Web,Europe,Mark,Garcia,JBrown@protonmail.com
Blueberry,14516285,11/1/2019 0:00,11/4/2019 0:00,3,24179.88,THB,OTA,Europe,Jessica,Cole,Ray.Jerry86@yahoo.com
Blueberry,13427216,11/7/2019 0:00,11/12/2019 0:00,5,53609.8,THB,Direct,Europe,Morgan,Lawrence,
Blueberry,14273639,8/2/2019 0:00,8/5/2019 0:00,3,25675.88,THB,OTA,Asia,Seth,Marshall,SethCowan@outlook.com
Blueberry,14294530,8/5/2019 0:00,8/7/2019 0:00,2,22103.12,THB,Direct,Asia,Seth,Marshall,SethCowan@outlook.com
Blueberry,14143123,9/8/2019 0:00,9/12/2019 0:00,4,21975.84,THB,OTA,Europe,Arthur,Evans,
Blueberry,17703328,2/10/2022 0:00,2/17/2022 0:00,7,44533.72,THB,Web,Europe,Patricia,Serrano,
Blueberry,13658427,6/28/2019 0:00,7/1/2019 0:00,3,12941.94,THB,Direct,Europe,Danielle,Newman,DSmith@zoho.com
Blueberry,13244789,2/7/2019 0:00,2/8/2019 0:00,1,28781.96,THB,OTA,Europe,Danielle,Newman,AaronStephens@yahoo.com
Blueberry,14023250,11/11/2019 0:00,11/12/2019 0:00,1,5982.65,THB,Direct,Europe,Danielle,Newman,Ortega_Tina@att.com
Blueberry,12623214,3/2/2019 0:00,3/8/2019 0:00,6,166261.76,THB,Web,Europe,Danielle,Newman,Melissa.Payne@aol.com
Blueberry,13447095,4/15/2019 0:00,4/19/2019 0:00,4,52222.84,THB,Web,Europe,Danielle,Newman,Melissa.Payne@aol.com
Blueberry,18669436,8/7/2022 0:00,8/15/2022 0:00,8,0,THB,Direct,Europe,Ashley,Hall,Johnson_Ashley@comcast.net
Blueberry,18669438,8/7/2022 0:00,8/15/2022 0:00,8,0,THB,Direct,Europe,Ashley,Hall,Johnson_Ashley@comcast.net
Blueberry,13704438,5/5/2019 0:00,5/8/2019 0:00,3,14800.88,THB,OTA,North America,Chris,Hurst,ChrisRodriguez@outlook.com
Blueberry,14575251,9/21/2019 0:00,9/22/2019 0:00,1,2371.96,THB,Direct,Thailand,Michelle,Perez,Proctor.Michelle@aol.com
Blueberry,18911624,8/1/2022 0:00,8/5/2022 0:00,4,59224.7,THB,Direct,Europe,Jennifer,Barton,Jennifer_B@protonmail.com
Blueberry,17826546,2/11/2022 0:00,2/12/2022 0:00,1,2452.15,THB,Direct,Europe,Michael,Moore,Christopher_Baldwin20@verizon.com
Blueberry,21470098,11/16/2022 0:00,11/18/2022 0:00,2,26223.92,THB,Direct,Middle East,Crystal,Wright,Horton.Crystal@yandex.com
Blueberry,17874071,5/16/2022 0:00,5/18/2022 0:00,2,17032.57,THB,Direct,Middle East,William,Velez,William_Daniels@outlook.com
Blueberry,13051320,8/13/2019 0:00,8/16/2019 0:00,3,17281.16,THB,Direct,Asia,Gregory,Green,
Blueberry,18312638,5/28/2022 0:00,5/30/2022 0:00,2,13135.84,THB,Web,Thailand,Lynn,Gomez,
Blueberry,21144516,9/1/2022 0:00,9/3/2022 0:00,2,23643.92,THB,OTA,Asia,Robert,Chung,RHarris@outlook.com
Blueberry,13445690,3/28/2019 0:00,3/31/2019 0:00,3,33700.88,THB,OTA,Asia,Michael,Moore,Carter_Michael@comcast.net
Blueberry,12835810,2/9/2019 0:00,2/14/2019 0:00,5,46956.8,THB,Web,Asia,Kristi,Wright,James.Kristi38@yahoo.com
Blueberry,13288817,3/13/2019 0:00,3/15/2019 0:00,2,14547.32,THB,Web,Asia,Hannah,Davis,Pugh.Hannah@comcast.net
Blueberry,15074642,12/10/2019 0:00,12/11/2019 0:00,1,9281.96,THB,OTA,Asia,Dylan,Rangel,Dylan_Y@hotmail.com
Blueberry,13730630,5/1/2019 0:00,5/4/2019 0:00,3,28911.88,THB,OTA,China,John,Matthews,JohnJohnson@comcast.net
Blueberry,14629691,9/28/2019 0:00,10/1/2019 0:00,3,81940.32,THB,Direct,China,John,Matthews,Kenneth.S65@verizon.com
Blueberry,13555822,4/30/2019 0:00,5/5/2019 0:00,5,38377.01,THB,Direct,Middle East,Michael,Moore,Smith_Michael@mail.com
Blueberry,13475706,3/23/2019 0:00,3/28/2019 0:00,5,34469.8,THB,OTA,Asia,Michael,Moore,James_P@zoho.com
